"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"212",2017-09-01,586.53424157,645.46870245,585.38621363,621.246364,717057.2799366,605.07726418,602.91555782
"213",2017-08-31,572.82759301,603.89560488,569.94167007,586.02946187,531081.83068196,585.15719909,585.85761167
"214",2017-08-30,548.48646397,602.87754519,534.45488347,573.28901753,795027.99774451,559.28022624,558.1859241
"215",2017-08-29,596.50181827,597.25171356,528.80885797,551.5245447,663507.89461563,573.43858375,576.99833139
"216",2017-08-28,620.96571945,626.03972502,595.07646117,595.44038952,372950.65498653,606.21087059,604.99070623
"217",2017-08-27,626.18217728,654.8967972,589.38476121,622.13559368,675536.50005517,615.25448654,614.14773281
"218",2017-08-26,642.17734758,646.05043116,621.67042807,624.93932813,319935.71304418,632.93314613,632.02835318
"219",2017-08-25,626.37905043,666.26821078,623.58653562,640.58386857,551265.24459367,638.03678415,637.92689953
"220",2017-08-24,672.03495506,700.39616715,615.23471722,628.25161841,592521.13050283,651.65363264,650.91864147
"221",2017-08-23,690.90594466,718.01965971,653.35899592,672.89898763,610982.5890075,673.25807551,670.4138004
"222",2017-08-22,601.29665129,739.83881543,569.91218731,695.29008742,1534109.05065467,662.50585422,659.67541684
"223",2017-08-21,722.10449928,753.83321177,565.72834129,600.16991843,1450920.21090717,656.66114925,658.47103765
"224",2017-08-20,767.6964165,858.90113047,680.51104974,715.01271553,1577186.74010691,783.07079197,774.71084916
"225",2017-08-19,692.53119561,1055.88166736,622.30015425,747.99755813,3171361.96513464,782.20070462,776.72711336
"226",2017-08-18,460.8131318,774.8881786,460.34712075,702.39002335,3774961.86799196,568.41427785,558.15746476
"227",2017-08-17,301.80933221,460.49863165,295.13683876,460.49863165,1470930.77839865,363.14972773,334.64024973
"228",2017-08-16,301.93674951,308.19337309,293.61920125,301.42372599,325398.09354604,299.52239776,299.69234084
"229",2017-08-15,300.64856368,309.08834019,297.36392421,301.57692525,416477.75391731,302.64644176,302.65162616
"230",2017-08-14,299.00321255,327.66914722,296.88452681,302.15392047,444373.72755952,305.72175263,305.92084354
"231",2017-08-13,319.63484482,321.07537834,300.27171281,300.98237675,371151.33145201,310.53401834,310.52300808
"232",2017-08-12,329.66042036,343.17062609,318.15027559,319.42441188,369252.52024451,328.65361246,327.53853366
"233",2017-08-11,280.89838868,354.55368732,279.79455924,330.37074131,660927.89006296,321.0600153,318.02848904
"234",2017-08-10,311.41274843,318.28689941,279.90858866,280.84489559,446199.57659159,298.61083602,298.56658205
"235",2017-08-09,344.57811791,351.00906715,304.58143393,310.30790937,488710.06370878,329.28896644,328.66282281
"236",2017-08-08,318.89607828,385.64692508,308.55258501,344.23534179,729937.84929114,339.91858585,339.7831646
"237",2017-08-07,219.2920148,370.14914191,219.2920148,321.81819787,1142314.86359218,279.50007955,273.32875299
"238",2017-08-06,211.87793748,223.53108046,202.0137639,218.30179414,507979.7144409,209.31178794,209.30530068
"239",2017-08-05,231.50238798,272.82258317,200.5993047,212.15728366,651246.12130919,231.62560532,230.90111947
"240",2017-08-04,378.25439357,378.74778118,233.3040987,233.3040987,688344.77615596,305.56516462,309.57432827
"241",2017-08-03,581.37608861,643.04389817,365.17538639,382.37163007,531151.36905927,495.95311772,485.92522841
"242",2017-08-02,378.56899078,932.84071396,378.56899078,573.11957953,739094.95088108,566.28686713,540.63518323
"243",2017-08-01,352.86764693,390.03846168,352.86764693,390.03846168,171462.60601075,376.34554378,375.8830497
