coin,Date,Open,High,Low,Close,Volume,VWAP,TWAP
ethereum,2016-01-21,1.55357494,1.60161406,1.50340435,1.56516877,1093151.83009834,1.54394592,1.54212155
ethereum,2016-01-20,1.38783211,1.62652172,1.37127933,1.54874099,1885001.48070427,1.48693569,1.48123199
ethereum,2016-01-19,1.44441002,1.46539233,1.30467814,1.38498006,1805041.37853501,1.38636209,1.38513208
ethereum,2016-01-18,1.33360759,1.55036799,1.32955489,1.4430477,3024546.50207855,1.43709654,1.43434783
ethereum,2016-01-17,1.22145856,1.32855484,1.2140966,1.32855484,927158.88497641,1.24523658,1.24884383
ethereum,2016-01-16,1.23004043,1.30051824,1.18089254,1.23789572,1923333.56847446,1.24607034,1.24771736
ethereum,2016-01-15,1.18378257,1.33807385,1.15446897,1.21970947,3330002.74157738,1.26115277,1.25208316
ethereum,2016-01-14,1.12515446,1.1899781999999999,1.1039038,1.1899781999999999,643355.98756553,1.13067926,1.13162995
ethereum,2016-01-13,1.16068173,1.16068173,1.07703659,1.12510124,913107.77164073,1.11562553,1.11395495
ethereum,2016-01-12,1.07951632,1.28975053,1.06460438,1.16395166,2550317.05452031,1.15831734,1.14931831
ethereum,2016-01-11,0.99389236,1.08025132,0.99206933,1.08025132,978949.22148811,1.04803756,1.04512274
ethereum,2016-01-10,1.02596489,1.02782003,0.97786171,0.99254423,388633.77304364,1.00027581,1.00283266
ethereum,2016-01-09,0.99533015,1.03387768,0.98006125,1.02720811,246787.18952586,0.99906202,1.00204862
ethereum,2016-01-08,0.95299756,0.99999968,0.94810642,0.99524986,569170.72619387,0.97459073,0.97544219
ethereum,2016-01-07,0.96665085,0.97950973,0.93869349,0.96037193,684721.91544027,0.95958301,0.96052438
ethereum,2016-01-06,0.95769538,0.97304577,0.93881731,0.96860196,338229.11946611,0.95490917,0.95447656
ethereum,2016-01-05,0.95274587,0.96896931,0.95004907,0.96018287,235849.29495255,0.95872628,0.95874324
ethereum,2016-01-04,0.97600226,0.97868423,0.9298565999999999,0.95315387,363346.21127752,0.9588298000000001,0.95669969
ethereum,2016-01-03,0.94219283,0.99797632,0.93928737,0.97435718,417995.38611145,0.96983489,0.96750093
ethereum,2016-01-02,0.95378975,0.97162719,0.94030403,0.94264647,270225.61103184,0.95963924,0.95923745
ethereum,2016-01-01,0.93778689,0.9600554,0.93496128,0.95425523,216116.46893872,0.94628503,0.94698227
ethereum,2015-12-31,0.91193332,0.97880883,0.91193332,0.93996973,699865.59193427,0.95037815,0.95003579
ethereum,2015-12-30,0.87917199,0.93989314,0.87078292,0.91228974,660469.64127231,0.89688124,0.89447786
ethereum,2015-12-29,0.84936118,0.87894944,0.83393244,0.87894944,247730.72978313,0.85068971,0.85070716
ethereum,2015-12-28,0.8509744,0.87064786,0.83695651,0.84907842,277457.62102841,0.85295556,0.85361234
ethereum,2015-12-27,0.84901545,0.85476275,0.83670205,0.84866566,192489.42075828,0.84390488,0.84387748
ethereum,2015-12-26,0.87935864,0.89807244,0.83675316,0.84944559,498971.62675919,0.85872715,0.86341706
ethereum,2015-12-25,0.8734544,0.89328942,0.87296663,0.8789043,214481.87845088,0.88208639,0.88174706
ethereum,2015-12-24,0.87338448,0.89234587,0.85792685,0.87260246,412324.30662756,0.8748021,0.87469792
ethereum,2015-12-23,0.87796048,0.89387293,0.86983059,0.87260492,432360.03924455,0.88127337,0.88119691
ethereum,2015-12-22,0.915317,0.92296711,0.87548432,0.88094806,515528.22084471,0.90990762,0.90975454
ethereum,2015-12-21,0.92264685,0.93767062,0.9032511000000001,0.91158234,610033.28445967,0.91768712,0.91791967
ethereum,2015-12-20,0.9229906999999999,0.96541254,0.91642229,0.92075698,527836.32218678,0.93134215,0.93160212
ethereum,2015-12-19,0.93234572,0.93585153,0.90392846,0.9223229,377758.97722092,0.92108675,0.92118377
ethereum,2015-12-18,0.955782,0.95597438,0.92113078,0.93338496,325101.82610885,0.93835183,0.93708627
ethereum,2015-12-17,1.00529244,1.01431639,0.92269005,0.95615213,685383.19548255,0.96154546,0.96662524
ethereum,2015-12-16,1.02916123,1.03564346,0.98982001,1.00661555,323473.75070059,1.00977948,1.00841181
ethereum,2015-12-15,1.00701027,1.04483685,0.99595956,1.02847141,566008.63382125,1.02127971,1.02113593
ethereum,2015-12-14,0.97467246,1.03055587,0.9697962,1.00743093,565787.84055723,1.00640862,1.00454041
ethereum,2015-12-13,0.98797736,1.00296712,0.9523609000000001,0.97185756,287679.03379992,0.98716777,0.98417198
ethereum,2015-12-12,0.94092449,1.04408762,0.93858038,0.98014555,1422519.05341976,0.97686023,0.97616722
ethereum,2015-12-11,0.85467086,0.94143333,0.83318717,0.93854316,850783.24410769,0.8715101999999999,0.86372817
ethereum,2015-12-10,0.80556248,0.87488524,0.79796447,0.85293586,441414.38319736,0.82478926,0.8275366
ethereum,2015-12-09,0.82266485,0.82884949,0.78016259,0.80495285,806526.27546285,0.80192559,0.80179408
ethereum,2015-12-08,0.82266821,0.83434311,0.79155969,0.81984253,540612.98129949,0.80445715,0.80457651
ethereum,2015-12-07,0.84944002,0.86528058,0.8013279999999999,0.82412551,638021.19425942,0.82789464,0.82898072
ethereum,2015-12-06,0.87062002,0.89595728,0.84904332,0.85056441,518477.48650915,0.8741468000000001,0.87529523
ethereum,2015-12-05,0.84774604,0.88732931,0.83495627,0.8703088999999999,267566.23445021,0.86099087,0.86167115
ethereum,2015-12-04,0.81914816,0.85800504,0.80486738,0.85220578,289138.30027814,0.82552247,0.82669171
ethereum,2015-12-03,0.82310362,0.84210464,0.79449287,0.82059693,664591.81856941,0.81779828,0.81789061
ethereum,2015-12-02,0.87961056,0.88433683,0.82515922,0.82593078,607124.35745748,0.85028502,0.84950616
ethereum,2015-12-01,0.88368765,0.90044542,0.85997323,0.87943915,741766.99357886,0.87837855,0.87848411
ethereum,2015-11-30,0.87601347,0.90011618,0.85760424,0.88686428,894063.97652759,0.87975115,0.87927138
ethereum,2015-11-29,0.92243338,0.92310496,0.86638545,0.88058138,498663.95991439,0.89310794,0.89387972
ethereum,2015-11-28,0.87967986,0.94023881,0.8716906999999999,0.92388031,507446.47785849,0.9094544,0.91027651
ethereum,2015-11-27,0.88798047,0.90281365,0.86007036,0.87204922,461389.88432933,0.88210155,0.88235359
ethereum,2015-11-26,0.86333732,0.90221216,0.80498791,0.8915806999999999,1076161.29133102,0.86585549,0.86427164
ethereum,2015-11-25,0.89780978,0.90189973,0.85420658,0.86280167,714704.98694458,0.87981766,0.8804491
ethereum,2015-11-24,0.95162232,0.95356217,0.8990345999999999,0.90664882,571879.46137413,0.93861523,0.93864782
ethereum,2015-11-23,0.97414415,0.97414415,0.93676076,0.95290929,466829.11739573,0.95896668,0.96041352
ethereum,2015-11-22,0.97871258,0.98763938,0.96462838,0.97146412,383448.63234468,0.97519344,0.97530472
ethereum,2015-11-21,0.92869425,0.987399,0.92745224,0.97750137,469199.48730040004,0.95007421,0.9511526
ethereum,2015-11-20,0.95881515,0.95881515,0.90481248,0.92901042,661920.65120926,0.92889474,0.92933397
ethereum,2015-11-19,0.99367188,1.00680253,0.93829743,0.95744545,463628.07189301,0.97806326,0.97672928
ethereum,2015-11-18,0.99904586,1.01490977,0.94076212,0.99181588,689884.13615376,0.97645363,0.97801178
ethereum,2015-11-17,0.9306889000000002,1.0313567,0.90797044,1.00660105,1151831.17991886,0.95320444,0.94804382
ethereum,2015-11-16,0.91525785,0.94325395,0.88759649,0.93050221,663943.27166193,0.91841136,0.91837471
ethereum,2015-11-15,0.89199504,0.92632852,0.87860381,0.91580669,457296.08241037,0.90517883,0.90482826
ethereum,2015-11-14,0.90751656,0.90751656,0.88213993,0.89103958,418668.33524891,0.89575515,0.89540065
ethereum,2015-11-13,0.90921779,0.9251171999999999,0.85452278,0.9051478000000001,604579.30419711,0.88629809,0.88457177
ethereum,2015-11-12,0.79376055,0.92177069,0.7681901999999999,0.90237109,916846.60591226,0.85455119,0.85554377
ethereum,2015-11-11,0.93992721,0.95352345,0.72472738,0.79330008,1575666.49909055,0.84448412,0.85191021
ethereum,2015-11-10,1.01668112,1.06915879,0.9263485999999999,0.93634627,920559.4498549999,1.00402807,1.00015232
ethereum,2015-11-09,1.05675185,1.13872118,0.96081967,1.02466446,1980978.50431819,1.05150498,1.0553888
ethereum,2015-11-08,0.95479976,1.06503636,0.94360587,1.05610487,1023498.01814632,0.98840233,0.98936333
ethereum,2015-11-07,0.95357302,0.97172044,0.88677749,0.94871267,966603.20481938,0.93439504,0.93388764
ethereum,2015-11-06,0.91711602,1.00659401,0.87507667,0.94334611,994618.63697403,0.91806298,0.9198891
ethereum,2015-11-05,0.92625562,1.02914532,0.87236305,0.91734872,1325584.24045508,0.96213985,0.95319738
ethereum,2015-11-04,1.0329021,1.08032892,0.7392838,0.92055387,3693764.14806802,0.94881317,0.95045814
ethereum,2015-11-03,1.01628213,1.12308521,0.94827784,1.03197064,1861519.99660462,1.01488321,1.0125142
ethereum,2015-11-02,1.10855241,1.14587119,0.97108297,1.01894726,1105625.23503939,1.08576055,1.09144214
ethereum,2015-11-01,0.96505956,1.12708295,0.93825616,1.10436308,571440.8756188,1.00094926,1.0039966
ethereum,2015-10-31,1.1032672,1.12757423,0.94534829,0.9683738000000002,727968.12907985,1.01347432,1.00690344
ethereum,2015-10-30,1.26034847,1.43446222,1.00728679,1.10842989,2223450.63568788,1.18409323,1.19332848
ethereum,2015-10-29,1.03338883,1.2520053,0.97655686,1.2520053,1976706.66679724,1.11146334,1.10826956
ethereum,2015-10-28,0.8960391,1.08841977,0.83700866,1.0295524,2430197.13081874,0.90599621,0.90132953
ethereum,2015-10-27,0.75260554,0.92290723,0.72858566,0.88219064,2179720.64771551,0.8350460999999999,0.82952222
ethereum,2015-10-26,0.6367106,0.77693366,0.61510638,0.75153219,1580970.78858237,0.66067952,0.65812769
ethereum,2015-10-25,0.5757267,0.70946746,0.5757267,0.63360639,1024426.01220002,0.64784082,0.64002001
ethereum,2015-10-24,0.55244529,0.58982018,0.53083629,0.57394169,462722.00645884,0.55594246,0.55873015
ethereum,2015-10-23,0.57803407,0.63338011,0.51150803,0.54575381,1600374.72711844,0.557025,0.55627209
ethereum,2015-10-22,0.45518135,0.64220829,0.42896195,0.57864797,1725311.11906858,0.47024248,0.46385186
ethereum,2015-10-21,0.44213329999999995,0.49798443,0.43025032,0.45207481,1364112.94945214,0.45058814,0.4523353
ethereum,2015-10-20,0.50564705,0.51866395,0.43872492,0.44857547,832637.18967548,0.49758167,0.50099292
ethereum,2015-10-19,0.53449683,0.5374270999999999,0.49484577,0.50464659,494591.48288543,0.51232727,0.51482872
ethereum,2015-10-18,0.56793313,0.57446706,0.5284968000000001,0.53476744,259420.99563254,0.55538289,0.55178541
ethereum,2015-10-17,0.55037188,0.58712845,0.5438082,0.56832759,575984.76171046,0.55866332,0.55848656
ethereum,2015-10-16,0.57241776,0.58264439,0.53547434,0.55212617,463935.46246488,0.56093237,0.56041003
ethereum,2015-10-15,0.53332642,0.58690914,0.52331263,0.57136557,669108.41017415,0.54709451,0.55022679
ethereum,2015-10-14,0.61980753,0.62637334,0.49121312,0.53245075,1846536.23224875,0.56176953,0.57737561
ethereum,2015-10-13,0.63923692,0.64120606,0.61084112,0.62464064,496566.1821406,0.6224748999999999,0.62334257
ethereum,2015-10-12,0.64303546,0.66647728,0.63547259,0.63920415,174163.43135514,0.64536524,0.6455132
ethereum,2015-10-11,0.63491491,0.64756447,0.62777155,0.64312948,136823.68674018,0.6364717,0.63649496
ethereum,2015-10-10,0.6595337,0.6595337,0.63239463,0.63402467,223610.39581389,0.6489633,0.64769491
ethereum,2015-10-09,0.65819717,0.69423349,0.64147048,0.65962878,585984.92445224,0.66618848,0.66585545
ethereum,2015-10-08,0.62103182,0.64172987,0.59915935,0.63021225,507133.93269113,0.61124543,0.61139717
ethereum,2015-10-07,0.66155707,0.6684309,0.61416306,0.62116964,351272.39407416,0.64474229,0.64421434
ethereum,2015-10-06,0.63969732,0.66495783,0.61855011,0.66140755,411538.3362192,0.63159518,0.63161075
ethereum,2015-10-05,0.67887263,0.68581026,0.63698428,0.63715164,364824.07851455,0.66858023,0.67174456
ethereum,2015-10-04,0.69703788,0.70421651,0.67156971,0.67906979,154510.32029399,0.68877344,0.68764651
ethereum,2015-10-03,0.68907485,0.7194887,0.68512988,0.69740452,238221.1060919,0.70370145,0.70427859
ethereum,2015-10-02,0.69937298,0.69971254,0.66612417,0.68638144,325601.79252386,0.6851891,0.68250186
ethereum,2015-10-01,0.74520879,0.74906656,0.66616064,0.69936849,862973.12927789,0.70083203,0.70299237
ethereum,2015-09-30,0.67257757,0.75985518,0.64522649,0.74267905,872208.43968907,0.6787485,0.6820983
ethereum,2015-09-29,0.59428865,0.69000449,0.57901868,0.6728374,1423916.22155317,0.63058322,0.6323498000000001
ethereum,2015-09-28,0.73171763,0.73580873,0.57697002,0.59017584,2119251.50300518,0.65481474,0.66618145
ethereum,2015-09-27,0.79658927,0.80206524,0.73041777,0.73167568,568602.16978397,0.75627376,0.75784134
ethereum,2015-09-26,0.74692634,0.7967943000000001,0.7176574,0.7958675999999999,489053.35326029995,0.74269794,0.74534429
ethereum,2015-09-25,0.82574989,0.83653452,0.72218577,0.74291491,1209751.99590667,0.77593472,0.77860098
ethereum,2015-09-24,0.90614582,0.92035983,0.7765981,0.82601871,1017568.72398676,0.85322805,0.874017
ethereum,2015-09-23,0.91180095,0.91722765,0.89462742,0.9084662,223859.82807659,0.9046371999999999,0.90501333
ethereum,2015-09-22,0.92682303,0.92739763,0.87354668,0.9119326999999999,540100.32705697,0.90290009,0.90337947
ethereum,2015-09-21,0.94558717,0.96361139,0.88385543,0.92077886,463405.50122820004,0.9337228999999999,0.93274611
ethereum,2015-09-20,0.89079377,0.9531046000000001,0.88039813,0.94941704,550123.40361898,0.9062164,0.90488922
ethereum,2015-09-19,0.85759218,0.91865964,0.84138464,0.89027831,439732.37720318,0.85853977,0.86057998
ethereum,2015-09-18,0.89407065,0.89933564,0.83922563,0.85562153,568580.6890358,0.87519914,0.8711896000000001
ethereum,2015-09-17,0.91766747,0.92004239,0.83940295,0.89380572,1032339.82600537,0.88238772,0.88441545
ethereum,2015-09-16,0.95229366,0.96232034,0.91159092,0.91972635,699359.53533749,0.93614999,0.93555479
ethereum,2015-09-15,0.88232433,0.99778538,0.88232433,0.94999582,769339.60407201,0.92947593,0.92980656
ethereum,2015-09-14,0.9442716999999998,0.95666415,0.87756715,0.88177464,849378.93571981,0.91615564,0.917947
ethereum,2015-09-13,1.04625906,1.04956933,0.90939262,0.94080271,706842.52002944,0.98927338,0.9884958
ethereum,2015-09-12,0.98824674,1.12451567,0.97948979,1.05240394,771953.19086285,1.02987927,1.03744485
ethereum,2015-09-11,1.17182612,1.17743031,0.94941505,0.98878961,1945810.66314907,1.03077542,1.0629191999999998
ethereum,2015-09-10,1.21440612,1.22270181,1.14151988,1.1727181999999998,563832.71370864,1.19098703,1.19593215
ethereum,2015-09-09,1.24415694,1.26517897,1.21061924,1.21421945,302424.57780894,1.23264756,1.23267166
ethereum,2015-09-08,1.25177637,1.28086632,1.23435526,1.24094278,344175.21693159,1.2554964,1.25513041
ethereum,2015-09-07,1.30241017,1.31042212,1.24152853,1.25193126,387707.40826875,1.2768481000000003,1.27834896
ethereum,2015-09-06,1.34318836,1.38186893,1.30024405,1.3024658000000002,375962.15902734,1.3360693000000001,1.33775403
ethereum,2015-09-05,1.28057531,1.34712115,1.27689578,1.33857732,336583.12793796,1.30370835,1.3038213
ethereum,2015-09-04,1.26373991,1.30687089,1.24400411,1.28057248,369664.56732076,1.27728766,1.27833193
ethereum,2015-09-03,1.29802932,1.31418453,1.21519723,1.2659079,560910.46322367,1.27768498,1.27896162
ethereum,2015-09-02,1.35207524,1.3572505,1.26611048,1.29485004,675584.48832221,1.32732157,1.32807188
ethereum,2015-09-01,1.35971718,1.38997288,1.33970216,1.35105887,572431.27475335,1.36106047,1.36182784
ethereum,2015-08-31,1.32543134,1.39474802,1.19913376,1.35716407,1078031.7037613,1.32346227,1.32469919
ethereum,2015-08-30,1.18324516,1.36251672,1.17279087,1.31682732,1015168.67162724,1.29533261,1.27119563
ethereum,2015-08-29,1.19376448,1.20927789,1.14925462,1.18365857,319219.94276247,1.18482972,1.18230876
ethereum,2015-08-28,1.14339344,1.20992196,1.12144318,1.18801742,603964.403866,1.17067418,1.17047132
ethereum,2015-08-27,1.16545853,1.18631925,1.1348926000000001,1.1466969999999999,596891.30872595,1.15853432,1.15858583
ethereum,2015-08-26,1.13655776,1.20072957,1.05987694,1.16279064,918739.88187272,1.13746203,1.14153583
ethereum,2015-08-25,1.25446712,1.25446712,1.10673154,1.13983881,1114944.4350448,1.18912686,1.19314829
ethereum,2015-08-24,1.34845751,1.36462926,1.25022187,1.2576971000000001,746033.2776889,1.31100056,1.30947899
ethereum,2015-08-23,1.38061025,1.41600072,1.30022407,1.35699353,1190718.51627061,1.35362881,1.35468734
ethereum,2015-08-22,1.4020731000000002,1.47783469,1.34889492,1.38748457,664582.82209032,1.42322173,1.42196204
ethereum,2015-08-21,1.47625674,1.56425551,1.37970621,1.41662492,1379612.72220018,1.49713828,1.49586089
ethereum,2015-08-20,1.26548563,1.53267408,1.25452567,1.46239067,2003495.9749655,1.37515237,1.35781609
ethereum,2015-08-19,1.15395377,1.32583042,1.15395377,1.2702722,1201465.14156053,1.25537994,1.25560777
ethereum,2015-08-18,1.21781929,1.33812024,1.10432748,1.1861886000000001,1424977.16657487,1.2041312,1.20589734
ethereum,2015-08-17,1.59026524,1.59026524,1.18153757,1.20167697,1540859.2136536,1.40077627,1.3842148
ethereum,2015-08-16,1.67062803,1.68077402,1.08685477,1.52862648,2389855.95756528,1.35773407,1.37060311
ethereum,2015-08-15,1.82450406,1.83239401,1.55373426,1.67399854,1468701.46226734,1.71482624,1.71377461
ethereum,2015-08-14,1.8056655,2.24716775,1.73934764,1.7975206999999997,2314793.678154,1.98974011,1.98516764
ethereum,2015-08-13,1.21957673,1.96476778,1.1612314,1.81373625,2386097.44062497,1.44136796,1.42193057
ethereum,2015-08-12,1.0675426000000001,1.28271341,0.88084609,1.23238228,1843315.63978833,1.11983226,1.10871037
ethereum,2015-08-11,0.70577768,1.12905444,0.66453473,1.05237482,1535101.73293156,0.83081386,0.78745386
ethereum,2015-08-10,0.71190497,0.75296069,0.63523312,0.70580904,588697.18830088,0.68036255,0.68237264
ethereum,2015-08-09,0.67199124,0.85204677,0.58017258,0.71685788,407054.62697657,0.70576833,0.70929119
ethereum,2015-08-08,3.0,3.0,0.58112111,0.69778864,515129.8943019,1.08218519,1.44455657
btccash,2018-03-31,697.35573327,736.05743168,684.42261994,685.7576342,499636.35867639,705.20241011,704.64963832
btccash,2018-03-30,712.32469668,767.48126735,676.59882827,698.63171693,632287.73434881,710.10814736,709.52082429
btccash,2018-03-29,861.25358774,868.19718813,700.11458669,718.86851643,681737.50876862,775.94339116,781.38007934
btccash,2018-03-28,876.61208825,896.99705351,852.40392169,859.5053992,443075.18326527,875.69714364,875.91370956
btccash,2018-03-27,913.5618216,925.71432498,876.64539206,879.92190755,435645.77868923,902.11950136,902.04827303
btccash,2018-03-26,969.18766101,975.17663964,886.2787599,916.10822514,428102.53944012,933.29318311,936.93162737
btccash,2018-03-25,973.76914104,990.23423845,966.4385963999999,969.69164974,300271.19811933,979.60357855,979.62269144
btccash,2018-03-24,1028.86818879,1033.27253121,984.81797841,984.81797841,320483.69855535,1013.64294366,1013.57819441
